name;profile;url;categories;mobile;fax;email;website;address;data_source;category;sub-category;online;designation;poc
Atco Control (S) Pte Ltd;Singapore Lighting Fixtures Lighting Fixtures Manufacturers, Lighting Fixtures Wholesalers, Lighting Fixtures Distributors;http://singapore-companies-directory.com/Company_Profiles/A156/atco_control.htm;Lighting;(+65) 6749-1880;(+65) 6742-9886;;;39 Kaki Bukit View #03-00 Singapore;singapore-companies-directory.com;Furniture;Lighting;Offline;;
Audio Light Asia Pte Ltd;Singapore Lighting Equipment, Audio Equipment Company Suppliers of Lighting, Audio & Visual Equipment, Lighting System & Lighting Equipment;http://singapore-companies-directory.com/Company_Profiles/A161/audio_light_asia.htm;Lighting, Audio & Visual Equipment;(+65) 6742-6387;(+65) 6742-7514;info@audiolight.com.sg;;50 KAllang Pudding Rd #03-05 Singapore;singapore-companies-directory.com;Furniture;Lighting;Online;;
AVR Impex;Singapore Trading Company, Importers, Exporters of Black Matpe Beans Mercury LED Lights, LED Lamps, Paraffin Wax, Soda Ash, Caustic Soda, Cloves, Green Mung Beans;http://singapore-companies-directory.com/Company_Profiles/A171/avr_impex.htm;Soda Ash Light, Black Matpe, Red Kidney  beans, Green Mung Beans, Auto parts;(+65) 9387-0311;;;;John A  10 Anson Road, #16-16 International Plaza Singapore 079903;singapore-companies-directory.com;Furniture;Lighting;Offline;;John A  10 Anson Road, #16-16 International Plaza Singapore 079903
Ban Nee Chen Pte Ltd;Singapore Landscape Designers, Landscaping Contractors, Garden Landscapers, Suppliers of Air Purifiers, Aquarium, BBQ's, Camping Equipment, Chemicals, Christmas Trees, Christmas Lighting, Festive Lighting, Doctor Fish Spa Systems, Floral Gifts, Bouquets, Wreaths, Fresh Flowers, Garden Furniture, Gardening Tools, Home Care, Humidifiers & Dehumidifiers, Indoor & Outdoor Wood Treatment, Mesh, Mosquito Control, Plant Stands, Playgrounds, Pots & Planter Boxes, Rubber Tiles, Tools (Hardware), Slab & Pebbles, Soil & Compost, Solar Lighting, Water Features, Plants;http://singapore-companies-directory.com/Company_Profiles/B12/ban_nee_chen.htm;Landscape Designers, Landscaping  Contractors, Garden Landscapers;(+65) 6345-5515;(+65) 6345-6729;enquiry@banneechen.com.sg;;45 Amber Road  Singapore 439886;singapore-companies-directory.com;Furniture;Lighting;Online;;
Base Pte Ltd;Singapore Lighting Fixtures Company Suppliers of Lights, Lamps, Lighting Fixtures Parts;http://singapore-companies-directory.com/Company_Profiles/B16/base.htm;Lighting Fixture Suppliers;(+65) 6273-9911;(+65) 6272-9742;;;1200 Depot Rd #06-25  Singapore;singapore-companies-directory.com;Furniture;Lighting;Offline;;
Beng Hui Marine Electrical Pte Ltd;Singapore Marine Supplies Company, Electrical Supplies, Fire Prevention Equipment, Fire Alarms, Navigation Lights, Electrical Transformers;http://singapore-companies-directory.com/Company_Profiles/B31/beng_hui_marine.htm;Marine Supplies, Electrical Supplies,  Marine Equipment;(+65) 6291-4444;;;;No. 8 Penjuru Lane  Singapore 609189;singapore-companies-directory.com;Furniture;Lighting;Offline;;
Bizlink Associates (S) Pte Ltd;Singapore Lighting Company, Lighting Fixtures Wholesalers & Manufacturers Suppliers of Lamps, Lighting, Lighting Products. Involved in the supply, design, installation, & maintenance of interior & exterior lighting products by Modular, Hydrel, Schreder etc for offices, homes, hotels, & factories. Has presence in Indonesia, Malaysia;http://singapore-companies-directory.com/Company_Profiles/B49/bizlink_associates.htm;Lamps, Lighting, Lighting Products,  Electrical, Electronic Components;(+65) 6747-7116 (+65) 6841-0541;(+65) 6841-0547;main@bizlink-lighting.com.sg;;27 Ubi Rd 4 #03-01  Singapore 408588;singapore-companies-directory.com;Furniture;Lighting;Online;;
Centro Pro Sound & Lights;Singapore Audio Equipment Company Suppliers of Audio Visual Equipment, Lamps, Lighting Fixtures, Entertainment Equipment;http://singapore-companies-directory.com/Company_Profiles/C27/centro_pro_sound.htm;Audio Visual Equipment, Lamps, Lighting  Fixtures, Entertainment Equipment;(+65) 6292-3394;(+65) 6292-3394;info@centroprosoundlights.com;;10 Jalan Besar #01-05 Sim Lim Tower  Singapore 208787;singapore-companies-directory.com;Furniture;Lighting;Online;;Lewis Goh
Chalmit Lighting (Asia Pacific);Singapore supplier of premium quality LED, fluorescent and HID lighting products for use in hazardous area, industrial and marine environments. Lighting, Electrical Products, Fluorescent, Floodlights, Escape Route Lights, Bulkhead, Wellglass, Low Bay Lighting, Street Lighting;http://singapore-companies-directory.com/Company_Profiles/C30/chalmit_lighting_asia.htm;Lighting, Electrical Products,  Fluorescent, Floodlights, Escape Route Lights,  Bulkhead, Wellglass, Low Bay Lighting, Street Lighting;(+65) 6282-2242;(+65) 6284-4244;asia-pacific@chalmit.com;;130 Joo Seng Road #03-02  Singapore 368357;singapore-companies-directory.com;Furniture;Lighting;Online;;
Chan Huat Electric Pte Ltd;Singapore Suppliers of Lighting and Lighting Accessories, Lamps, Lighting Fixtures, Outdoor Lighting, Light Fixtures, Landscape Lighting, Outdoor lighting;http://singapore-companies-directory.com/Company_Profiles/C31/chan_huat_electric.htm;Lamps, Lighting Fixtures, Outdoor  Lighting, Light Fixtures, Landscape Lighting, Outdoor  lighting;(+65) 6255-1033;(+65) 6253-1130;enquiries@chanhuat.com.sg;;383 Balestier Road  Singapore 329794;singapore-companies-directory.com;Furniture;Lighting;Online;;
Channel-Link Lighting Pte Ltd;Singapore Lighting Company Suppliers of Outdoor Lighting, Light Fixtures, Landscape Lighting, Lighting Fixtures, Recessed Lighting, Outdoor lighting, Cable Equipment, Cable Tools, Cable Ladder Support Systems, Cable Trays, Electrical Equipment, Floodlights, Fluorescent Light Fittings, High Bay Lighting, Incandescent Lighting;http://singapore-companies-directory.com/Company_Profiles/C35/channel_link_lighting.htm;Lamps, Lighting Fixtures, Landscape  Lighting, Cable Support Systems;(+65) 6858-2821 (+65) 6748-4408;(+65) 6858-2831 (+65) 6748-5424;;;71 Ubi Crescent, #03-06 Excalibur Centre  Singapore 408571;singapore-companies-directory.com;Furniture;Lighting;Offline;;
Chartered Asia Technology Enterprise;Singapore Airfield Lighting Company Suppliers of Approach Centreline & Cross Bar Lights, Runway Threshold Lights, Runway Edge Lights, Runway Wing Bar Lights, Wireless Lamp Failure Monitoring and Control Systems, Taxiway Guidance Sign Systems;http://singapore-companies-directory.com/Company_Profiles/C37/char_tered_asia.htm;Airfield Lighting, Building Automation,  Industrial Control Systems, Electrical Components,  Electrical Equipment, Electronics Equipment;(+65) 6748-3179;(+65) 6748-1739;john@charteredasia.com;;10 Ubi Crescent #03-90 Ubi Techpark  Singapore 408564;singapore-companies-directory.com;Furniture;Lighting;Online;;
Chen Yi Industrial (S) Pte Ltd;Singapore Lighting Company Suppliers of Energy Saving Lamps, CFL's, Fluorescent Lamps, Lighting Fixtures, Energy Saving Lights, Energy Saving Lighting Products;http://singapore-companies-directory.com/Company_Profiles/C42/chen_yi_industrial.htm;Energy Saving Lamps, CFL's, Fluorescent  Lamps, Lighting Fixtures, Lights,  Lamps;;;;;10 Kaki Bukit Road 1 #01-38 Kb Industrial Building  Bedok  Singapore 416175;singapore-companies-directory.com;Furniture;Lighting;Offline;;
Chiap Seng Productions Pte Ltd;Singapore Event Equipment Rental Company Suppliers of Multi-tiered seating gallery, Festive street light fittings, Lighting systems & equipments, Sound systems & equipments, Stage design & construction, Scaffolding systems, Tents & gazebos, Air-conditioning & related accessories, Generator rental service, Chairs & tables rental service, Modular float rental service;http://singapore-companies-directory.com/Company_Profiles/C50/chiap_seng_productions.htm;Chairs, Tables, Rental, Lighting Systems,  Sound Systems, Tents, Gazebos;(+65) 6284-1535;(+65) 6281-2991;admin@chiapseng.com.sg;;11 Defu Lane 11  Singapore 539167;singapore-companies-directory.com;Furniture;Lighting;Online;;DOROTHY LIM
Choon Huat Engineering Pte Ltd;Singapore Construction Equipment Company Suppliers of Generators, Air Compressors, Construction Equipment, Lighting, Loaders, Rollers, Welding Excavators, Fork Lifts, Aerial Platforms, Welding Equipment & Supplies, Welding Equipment, Mechanical Equipment, Plant & Machinery, Generators - Renting. Provider of marine & Construction Equipment;http://singapore-companies-directory.com/Company_Profiles/C63/choon_huat_engineering.htm;Construction Equipment, Lighting,  Loaders, Rollers, Welding  Generators, Air Compressors, Excavators, Fork Lifts, Aerial  Platforms;(+65) 6862-2222;(+65) 6862-0232;hr@choonhuat.com.sg;;6 Joo Koon Crescent  Singapore 629010;singapore-companies-directory.com;Furniture;Lighting;Online;;
Choong Ying Trading;Singapore Electrical Equipment Company Suppliers of Ceiling Fans, Domestic Appliances, Domestic Water Heaters, Electrical Equipment, Electrical Plugs, Electrical Sockets, Fan Accessories, Fans, Lighting Accessories, Lighting Fixings;http://singapore-companies-directory.com/Company_Profiles/C63/choong_ying_trading.htm;Lamps, Lighting, Home Appliances, Ceiling  Fans, Water  Heaters, Electrical Equipment, Plugs, Sockets;(+65) 6896-2452;(+65) 6896-2451;;;2 Jurong East Street 21, #02-27 Imm Building  Singapore 609601;singapore-companies-directory.com;Furniture;Lighting;Offline;;
Chop Hock Hong;"Singapore Auto Parts Company Suppliers of Car Parts, Auto Supplies, Automobile Parts, Automotive Electrical Parts & Accessories like - Starter, Alternator and their spare parts for vehicles, marines and industrial engines; Off Engine Switch, Hydaulic Motor, Relay, Air Con Parts, Generator AVR; Bulbs, Working Lamps, Beacons";http://singapore-companies-directory.com/Company_Profiles/C64/chop_hock_hong.htm;Car Parts, Auto Supplies, Automobile  Parts;(+65) 6294-9564 (+65) 6297-1041;(+65) 6293-8678 (+65) 6296-8017;info@chophockhong.com.sg;;330 / 332, King George's Avenue, King George's  Building,  Singapore 208569;singapore-companies-directory.com;Furniture;Lighting;Online;;EE YUAN SWEE
Chroma City Pte Ltd;Singapore Lighting Company Suppliers of LED lighting, LED tube, LED downlight, LED strip, LED bulbs. A company established in Singapore specialized in total LED lighting solution. We have a wide range of products such as LED tube, LED modules, LED bulbs, LED wallwasher, LED ground, LED downlights, LED PAR lights, LED color strips;http://singapore-companies-directory.com/Company_Profiles/C66/chroma_city.htm;Construction & Renovation, LED lighting,  LED tube, LED downlight, LED strip, LED bulbs;(+65) 6899-2948;(+65) 6899-2169;sales@chromacityled.com;;9, Jurong Town Hall Rd, #01-03 Ihub Building  Singapore 609431;singapore-companies-directory.com;Furniture;Lighting;Online;;
Chung Ka Enterprises Pte Ltd;Singapore Wholesalers of Lighting & Electrical Goods, Lighting Fixtures, Lights, Lamps, Telecommunications Equipment, Telecoms Systems;http://singapore-companies-directory.com/Company_Profiles/C73/chung_ka_enterprises.htm;Lighting Fixtures, Lights, Lamps,  Telecommunications Equipment, Telecoms Systems;(+65) 6226-5888;(+65) 6226-5666;sct20001@singnet.com.sg;;Blk 10 Kaki Bukit Road 1 #01-39 Kaki Bukit  Industrial Park  Singapore 416175;singapore-companies-directory.com;Furniture;Lighting;Online;Director;Zheng Chi
Cicada Control Engineering;Singapore Electrical Contractors, Electrical Services, Electricians, Electrical Engineers, Interior turnkey contracts to offices, factories and retail shops, False ceiling and Partition, Electrical wiring, lighting, telephone, computer points cabling, Aluminium window grilles, Window blinds, Carpark, Industrial Floor Painting, Protection coating, Preparation of drawings,;http://singapore-companies-directory.com/Company_Profiles/C76/cicada_control_engineering.htm;Electrical Components, Electrical  Equipment, Electronics Equipment;(+65) 6292-0867;;;;4 Kallang Pudding Rd #05-01  Singapore;singapore-companies-directory.com;Furniture;Lighting;Offline;;
Cine Equipment Pte Ltd;Singapore Motion Picture Equipment Company Suppliers of Lighting, Movie Cameras, Film Equipment, Camera Supports, Professional Film Equipment, Professional Digital Equipment, Lighting Grips, Lighting Equipment, Broadcast Equipment, Professional Lenses, Batteries, Battery Chargers, Lcd Monitors, Cranes, Dollies, Track & Jib Arms, Camera Rentals, Lighting Rentals, Grips Rentals, 3D Rigs;http://singapore-companies-directory.com/Company_Profiles/C77/cine_equipment.htm;Motion Picture Equipment, Lighting, Movie  Cameras, Film Equipment;(+65) 6252-5089;(+65) 6255-1981;;;20 Maxwell Road #06-03 Maxwell House  Singapore 69113;singapore-companies-directory.com;Furniture;Lighting;Offline;;
Cing Dien Electric Pte Ltd;Singapore Lighting Company Suppliers of Fluorescent Lighting Fluorescent Lighting Fixtures, Fluorescent Lights, Fluorescent Lamps;http://singapore-companies-directory.com/Company_Profiles/C77/cing_dien_electric.htm;nan;nan;nan;nan;nan;nan;nan;Furniture;Lighting;Offline;;nan
D.Y Construction & Production Pte Ltd;Singapore Events Promotion, Event Managers, Exhibition Organisers, Interior Decorating Services, Directory Display Boards, Display Designers, Display Producers, Display Suppliers, Display Systems, Event Decorating Services, Event Management, Flags, Furniture Design, Furnishing Services, Interior Design Consultancy, Interior Designers, Interior Planners, Lighting, Outdoor Advertising, Party Event Organizing, Party Planning, Party Supplies, Plastic Signs, Screen Printing Equipment Supplies, Sign Systems, Silk Screen Printing, Stages, Store Fitting Lighting, Wedding Services, Wedding Supplies, Wood Signs;http://singapore-companies-directory.com/Company_Profiles/D1/dy_construction_production.htm;Events Promotion, Event Managers,  Exhibition Organisers, Interior Decoration Contractors,  Interior Decorators, Interior Designers, Interior Design  Consultants, Building Contractors, Construction Contractors;(+65) 6365-4753;(+65) 6365-8308;;;17 Sungei Kadut Way  Singapore 728776;singapore-companies-directory.com;Furniture;Lighting;Offline;;
E T Graphics Pte Ltd;Singapore Graphic Design Agencies, Graphic Designers, Graphic Artists, Audio Visual Equipment, Computer Animation Services, Computer Products, Computer Systems, Computer Accessories, IT Consultants, Events Promotion, Event Managers, Exhibition Organisers, Conference Organisers, Lighting Fixtures, Stage Lights, Lamps;http://singapore-companies-directory.com/Company_Profiles/E1/et_graphics.htm;Graphic Design Agencies, Graphic  Designers, Graphic Artists, Audio Visual Equipment, Computer  Animation Services, Computer Products, Computer Systems,  Computer Accessories, IT Consultants, Events Promotion,  Event Managers, Exhibition Organisers, Conference Organisers,  Lighting Fixtures, Stage Lights, Lamps;(+65) 6299-3333;(+65) 6299-1880;enquiry@etg.com.sg;http://www.etg.com.sg;31 Tessensohn Road  Singapore 217655;singapore-companies-directory.com;Furniture;Lighting;Online;;
Eastgear Pte Ltd;Singapore Electronics Company Suppliers of GPS Navigation, GPS Accessories, Batteries, Battery Chargers, Camera Devices, Portable Storage, Solid State Disk Drives, Photography Accessories, Tripods, Studio Lights, Lens Caps, Iphone, Ipad;http://singapore-companies-directory.com/Company_Profiles/E1/eastgear.htm;Electrical Components, Electrical  Equipment, Electronics Equipment, Electronic Equipment,  Electronic Components, Electronics Suppliers;(+65) 6837-1582;(+65) 6837-1583;;;Hola Centre 65 Ubi Crescent #07-07 Singapore;singapore-companies-directory.com;Furniture;Lighting;Offline;;
Faber Image Media Pte Ltd;Singapore team of versatile audio engineers and lighting. From print material, to event graphics and media, right down to event souvenirs. Advertising Services, Marketing Services, Broadcasting Services, Film Production Services, Broadcasting Equipment, Film Production, Event Management, Interactive Media Design, Movie Theater Film Distribution, Multimedia Production, Seminar Equipment;http://singapore-companies-directory.com/Company_Profiles/F1/faber_image_media.htm;Events Promotion, Event Managers,  Exhibition Organisers, Conference Organisers, Advertising  Agency, Media Services, Video Tape, Film Production,;(+65) 6841-5583;(+65) 6841-7743;sales@faberimage.com.sg;www.faberimage.com.sg;5 Kaki Bukit Place, #04-00  Singapore 416183;singapore-companies-directory.com;Furniture;Lighting;Online;;
Oakwell Engineering Ltd;Singapore Offshore Supplies Trading Company Suppliers of Marine Equipment, Air Blowers, Marine & Offshore Cables, Compressor-Air, Compressor-Gas, Condition Monitoring Products, Electrical Heaters, Temperature Control Solutions, Filters, Fire Protection & Safety Equipment, Grout Seals and Diaphragms, Heat Recovering Equipment, Heat Tracing, HVAC, Identity Security Systems, Lighting, Marine Aids, Material Handling Equipment, Nitrogen Generators, Piping, Pumps, Slip Rings, Strainers, Touch Monitors, Vacuum Equipment, Valves, Vessels;http://singapore-companies-directory.com/Company_Profiles/O1/oakwell_engineering.htm;Electrical Accessories Electrical  Equipment Air-Conditioning,  Refrigeration & Ventilation Works, Fire Prevention &  Protection Systems, Electrical & Electronic Materials,  Products & Components;(+65) (+65) 6742-8000;(+65) (+65) 6742-3000;fannylee@oakwell.com.sg;www.oakwell.com.sg;8 Aljunied Avenue 3 Oakwell Building  Singapore 389933;singapore-companies-directory.com;Furniture;Lighting;Online;;Low Beng Tin
